id,company_id,complaint_date,category,description,sentiment,severity,status,source
1141,16,2025-11-29,service,The branch staff gave me conflicting information about my account.,negative,medium,open,website
1142,11,2025-04-11,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,open,website
1143,7,2025-12-08,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,open,website
1144,17,2025-04-12,service,I could not get a clear answer regarding the service I requested. I would like clarification about this transaction.,neutral,low,open,hotline
1145,1,2025-12-30,insurance,The settlement amount for my claim appears incorrect. I would like clarification about this transaction.,neutral,medium,open,hotline
1146,2,2025-06-14,billing,I was charged a fee that was not clearly disclosed. I would like clarification about this transaction.,neutral,medium,resolved,hotline
1147,16,2026-06-08,service,Customer service did not resolve my issue despite several calls.,negative,medium,resolved,social_media
1148,19,2026-08-09,service,I could not get a clear answer regarding the service I requested.,negative,medium,resolved,website
1149,8,2026-06-19,service,Customer service did not resolve my issue despite several calls. Customer service handled my request professionally.,positive,low,open,hotline
1150,14,2025-06-24,service,I have been waiting too long for a response from the company. I am requesting an update regarding my case.,neutral,low,open,website
1151,19,2026-08-02,billing,I was charged a fee that was not clearly disclosed.,negative,medium,resolved,branch
1152,4,2025-06-08,service,Customer service did not resolve my issue despite several calls.,negative,medium,open,hotline
1153,20,2026-04-24,loan,The company contacted me repeatedly about a payment that I already made. I am requesting an update regarding my case.,neutral,low,resolved,social_media
1154,7,2025-08-20,service,I could not get a clear answer regarding the service I requested.,negative,medium,open,website
1155,14,2026-02-23,insurance,The claim was rejected and I was not given a sufficient explanation. Please provide information about the status of my request.,neutral,low,resolved,branch
1156,3,2026-04-13,billing,I was charged a fee that was not clearly disclosed. Customer service handled my request professionally.,positive,low,resolved,branch
1157,15,2026-07-16,service,I have been waiting too long for a response from the company.,negative,medium,open,branch
1158,14,2025-07-18,fraud,There are unauthorized charges on my account.,negative,high,open,website
1159,16,2025-06-09,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,resolved,branch
1160,16,2025-11-26,insurance,The settlement amount for my claim appears incorrect.,negative,medium,dismissed,hotline
1161,16,2025-01-27,billing,I was charged a fee that was not clearly disclosed.,negative,high,resolved,website
1162,6,2025-06-18,service,My request was closed without solving the problem.,negative,medium,resolved,social_media
1163,20,2026-06-15,insurance,The company has not responded to my insurance complaint.,negative,high,open,hotline
1164,10,2025-09-22,billing,There is an incorrect charge on my account.,negative,low,resolved,branch
1165,12,2025-02-15,service,My request was closed without solving the problem.,negative,medium,resolved,branch
1166,14,2026-05-26,fraud,I believe my account information may have been compromised.,negative,high,resolved,branch
1167,13,2025-08-22,insurance,The claim was rejected and I was not given a sufficient explanation.,negative,high,open,website
1168,15,2025-01-16,service,My request was closed without solving the problem. I am requesting an update regarding my case.,neutral,low,open,branch
1169,12,2026-04-20,billing,A payment was recorded incorrectly on my account.,negative,medium,open,branch
1170,12,2026-08-11,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,dismissed,branch
1171,2,2025-10-12,payment,A payment was delayed and this caused an additional fee.,negative,medium,resolved,social_media
1172,8,2025-04-14,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,low,open,hotline
1173,17,2025-10-20,service,I could not get a clear answer regarding the service I requested.,negative,medium,resolved,website
1174,16,2026-05-06,service,The branch staff gave me conflicting information about my account.,negative,medium,open,website
1175,12,2026-06-04,service,I have been waiting too long for a response from the company.,negative,low,open,hotline
1176,8,2025-02-09,service,I could not get a clear answer regarding the service I requested.,negative,medium,resolved,social_media
1177,13,2025-10-07,payment,I was charged after the payment had already been completed. Customer service handled my request professionally.,positive,low,open,hotline
1178,2,2026-05-17,billing,I was charged a fee that was not clearly disclosed. Please provide information about the status of my request.,neutral,medium,resolved,hotline
1179,15,2025-05-17,service,Customer service did not resolve my issue despite several calls.,negative,high,resolved,hotline
1180,16,2026-06-16,billing,The invoice contains an amount that I did not authorize.,negative,medium,resolved,branch
1181,1,2025-07-20,billing,A payment was recorded incorrectly on my account.,negative,medium,resolved,website
1182,16,2025-09-30,service,I could not get a clear answer regarding the service I requested.,negative,medium,dismissed,hotline
1183,3,2025-06-17,insurance,I was charged a premium that does not match the information in my policy.,negative,medium,resolved,website
1184,13,2026-08-05,billing,I was charged a fee that was not clearly disclosed.,negative,low,resolved,social_media
1185,17,2025-05-25,service,Customer service did not resolve my issue despite several calls.,negative,medium,resolved,website
1186,19,2026-04-28,loan,The company contacted me repeatedly about a payment that I already made.,negative,medium,resolved,hotline
1187,10,2025-07-15,insurance,I was charged a premium that does not match the information in my policy.,negative,medium,open,social_media
1188,6,2025-11-13,service,My request was closed without solving the problem.,negative,low,open,hotline
1189,20,2025-09-21,service,I have been waiting too long for a response from the company.,negative,high,resolved,website
1190,18,2025-01-26,insurance,The company has not responded to my insurance complaint.,negative,medium,resolved,branch
1191,2,2026-02-11,payment,A payment was delayed and this caused an additional fee.,negative,medium,resolved,social_media
1192,14,2026-05-17,insurance,The settlement amount for my claim appears incorrect. I would like clarification about this transaction.,neutral,low,resolved,branch
1193,13,2026-01-06,payment,A payment was delayed and this caused an additional fee.,negative,high,resolved,branch
1194,7,2026-01-05,fraud,There are unauthorized charges on my account. I would like clarification about this transaction.,neutral,high,resolved,hotline
1195,3,2026-06-17,fraud,Someone appears to have used my account without authorization. I am requesting an update regarding my case.,neutral,low,dismissed,website
1196,18,2025-09-08,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,medium,resolved,website
1197,4,2026-02-05,fraud,There are unauthorized charges on my account.,negative,medium,open,branch
1198,13,2025-11-17,payment,I was charged after the payment had already been completed.,negative,low,resolved,hotline
1199,16,2026-01-04,billing,A payment was recorded incorrectly on my account. My problem was solved and I received a clear explanation.,positive,medium,resolved,branch
1200,7,2025-01-17,payment,My payment was deducted but the system still shows the amount as unpaid. I would like clarification about this transaction.,neutral,low,resolved,hotline
